,Km,EngSize,Hp,Fuel Consumption,Price,Age,Fiat,Ford,Renault,Toyota,Volkswagen,Manuel,Automatic,Semi-Automatic,Benzin,Diesel,Hybrid,Benzin&LPG
5405,213000,1390,75,6.4,257500,19,0,0,0,0,1,1,0,0,1,0,0,0
5406,166000,1199,75,3.8,350000,11,0,0,0,0,1,1,0,0,0,1,0,0
5407,246000,1390,75,6.4,202500,21,0,0,0,0,1,1,0,0,0,0,0,1
5408,240000,1199,75,3.8,320000,11,0,0,0,0,1,1,0,0,0,1,0,0
5409,177000,1595,100,7.4,180000,25,0,0,0,0,1,1,0,0,0,0,0,1
5410,57000,1390,85,5.9,415000,12,0,0,0,0,1,1,0,0,1,0,0,0
5411,140000,1422,90,3.5,500000,8,0,0,0,0,1,0,0,1,0,1,0,0
5412,166000,1199,75,3.8,297000,11,0,0,0,0,1,1,0,0,0,1,0,0
5413,196000,1198,65,5.9,240000,19,0,0,0,0,1,1,0,0,1,0,0,0
5414,227500,1199,75,3.8,288500,11,0,0,0,0,1,1,0,0,0,1,0,0
5415,163000,1390,85,5.9,370000,11,0,0,0,0,1,1,0,0,1,0,0,0
5416,277000,1595,100,7.4,155000,25,0,0,0,0,1,1,0,0,0,0,0,1
5417,117000,1390,85,5.8,415000,11,0,0,0,0,1,0,0,1,0,0,0,1
5418,197000,1422,75,4.5,235000,19,0,0,0,0,1,1,0,0,0,1,0,0
5419,321000,1598,75,6.9,175000,24,0,0,0,0,1,1,0,0,0,0,0,1
5420,201000,1390,75,6.6,240000,17,0,0,0,0,1,1,0,0,0,0,0,1
5421,132000,1390,85,5.8,402000,13,0,0,0,0,1,0,0,1,1,0,0,0
5422,104500,1598,90,4.3,370000,13,0,0,0,0,1,0,0,1,0,1,0,0
5423,177000,1595,100,7.4,180000,25,0,0,0,0,1,1,0,0,0,0,0,1
5424,354000,1390,75,6.4,260000,20,0,0,0,0,1,1,0,0,0,0,0,1
5425,216717,1390,85,5.9,312500,13,0,0,0,0,1,1,0,0,0,0,0,1
5426,230000,1422,75,4.5,180000,20,0,0,0,0,1,1,0,0,0,1,0,0
5427,169000,1595,100,7.9,165000,23,0,0,0,0,1,1,0,0,0,0,0,1
5428,170000,1598,75,7.1,175000,22,0,0,0,0,1,1,0,0,0,0,0,1
5429,9300,999,95,4.6,709999,3,0,0,0,0,1,0,0,1,1,0,0,0
5430,217000,1199,75,3.8,287000,12,0,0,0,0,1,1,0,0,0,1,0,0
5431,199000,1390,85,5.9,335000,13,0,0,0,0,1,1,0,0,0,0,0,1
5432,162000,1390,75,6.2,195000,22,0,0,0,0,1,1,0,0,1,0,0,0
5433,150000,1199,75,3.8,288500,11,0,0,0,0,1,1,0,0,0,1,0,0
5434,280000,1390,75,6.6,207000,18,0,0,0,0,1,1,0,0,0,0,0,1
5435,253500,1595,100,7.4,148500,24,0,0,0,0,1,1,0,0,0,0,0,1
5436,89500,1598,95,3.9,657500,4,0,0,0,0,1,0,0,1,0,1,0,0
5437,79000,1598,95,3.9,666500,4,0,0,0,0,1,0,0,1,0,1,0,0
5438,195000,1198,70,5.5,330000,11,0,0,0,0,1,1,0,0,1,0,0,0
5439,235000,1390,75,6.2,215000,22,0,0,0,0,1,1,0,0,1,0,0,0
5440,188000,1390,75,6.4,247500,19,0,0,0,0,1,1,0,0,1,0,0,0
5441,229000,1390,75,6.6,250000,17,0,0,0,0,1,1,0,0,1,0,0,0
5442,90000,1198,70,5.5,340000,11,0,0,0,0,1,1,0,0,1,0,0,0
5443,225000,1199,75,3.8,320000,11,0,0,0,0,1,1,0,0,0,1,0,0
5444,229000,1595,100,8.5,175000,24,0,0,0,0,1,0,1,0,0,0,0,1
5445,227900,1598,75,8.6,170000,26,0,0,0,0,1,0,1,0,0,0,0,1
5446,166000,1390,80,6.3,260000,15,0,0,0,0,1,1,0,0,0,0,0,1
5447,150000,1598,90,4.3,465000,11,0,0,0,0,1,0,0,1,0,1,0,0
5448,209000,1422,75,4.5,275000,18,0,0,0,0,1,1,0,0,0,1,0,0
5449,231000,1422,75,4.5,244000,19,0,0,0,0,1,1,0,0,0,1,0,0
5450,133000,1390,85,5.8,396000,12,0,0,0,0,1,0,0,1,0,0,0,1
5451,175000,1422,90,3.4,375000,8,0,0,0,0,1,1,0,0,0,1,0,0
5452,239000,1598,75,7.1,177000,24,0,0,0,0,1,1,0,0,0,0,0,1
5453,234000,1598,75,7.1,185000,23,0,0,0,0,1,1,0,0,0,0,0,1
5454,52500,1422,90,3.4,495000,8,0,0,0,0,1,1,0,0,0,1,0,0
5455,280000,1598,90,4.3,340000,12,0,0,0,0,1,0,0,1,0,1,0,0
5456,176000,1390,80,6.3,380000,11,0,0,0,0,1,1,0,0,1,0,0,0
5457,217000,1390,75,6.4,210000,20,0,0,0,0,1,1,0,0,0,0,0,1
5458,101000,1390,85,5.9,437000,11,0,0,0,0,1,1,0,0,1,0,0,0
5459,263000,1598,75,7.1,175000,23,0,0,0,0,1,1,0,0,0,0,0,1
5460,203000,1390,85,5.9,353000,10,0,0,0,0,1,1,0,0,0,0,0,1
5461,40000,1197,90,4.7,459000,6,0,0,0,0,1,1,0,0,1,0,0,0
5462,98000,1422,75,3.6,410000,6,0,0,0,0,1,1,0,0,0,1,0,0
5463,247000,1598,75,6.9,150000,24,0,0,0,0,1,1,0,0,1,0,0,0
5464,103000,1390,85,5.8,453000,12,0,0,0,0,1,0,0,1,1,0,0,0
5465,150000,1197,90,4.7,549000,7,0,0,0,0,1,0,0,1,1,0,0,0
5466,5600,999,95,5.0,789250,1,0,0,0,0,1,0,0,1,1,0,0,0
5467,185000,1390,100,6.7,221750,22,0,0,0,0,1,1,0,0,0,0,0,1
5468,200000,1390,85,5.8,410000,10,0,0,0,0,1,0,0,1,0,0,0,1
5469,200000,1199,75,3.8,350000,10,0,0,0,0,1,1,0,0,0,1,0,0
5470,32000,1197,90,4.7,710000,7,0,0,0,0,1,0,0,1,1,0,0,0
5471,149000,1598,90,4.3,367500,11,0,0,0,0,1,0,0,1,0,1,0,0
5472,105000,1197,90,4.7,530000,8,0,0,0,0,1,0,0,1,1,0,0,0
5473,65645,1598,95,3.9,627900,3,0,0,0,0,1,0,0,1,0,1,0,0
5474,214000,1390,75,6.6,245000,17,0,0,0,0,1,1,0,0,1,0,0,0
5475,160000,1199,75,3.8,338000,10,0,0,0,0,1,1,0,0,0,1,0,0
5476,32000,1197,90,4.7,379000,6,0,0,0,0,1,0,0,1,1,0,0,0
5477,210000,1598,90,4.3,398750,10,0,0,0,0,1,0,0,1,0,1,0,0
5478,160000,1390,85,5.9,390000,12,0,0,0,0,1,1,0,0,0,0,0,1
5479,85000,1197,90,4.7,565000,7,0,0,0,0,1,0,0,1,1,0,0,0
5480,197000,1199,75,3.8,375000,10,0,0,0,0,1,1,0,0,0,1,0,0
5481,175000,1390,100,6.9,210000,22,0,0,0,0,1,1,0,0,0,0,0,1
5482,83000,1422,90,3.5,447000,9,0,0,0,0,1,0,0,1,0,1,0,0
5483,198000,1199,75,3.8,335000,11,0,0,0,0,1,1,0,0,0,1,0,0
5484,57000,999,95,4.6,725000,3,0,0,0,0,1,0,0,1,1,0,0,0
5485,200000,1598,75,6.9,140000,24,0,0,0,0,1,1,0,0,0,0,0,1
5486,220000,1390,75,6.6,317000,17,0,0,0,0,1,1,0,0,0,0,0,1
5487,222222,1598,75,6.9,150000,26,0,0,0,0,1,1,0,0,0,0,0,1
5488,66000,1199,75,3.8,409000,10,0,0,0,0,1,1,0,0,0,1,0,0
5489,121500,1390,80,6.3,322000,15,0,0,0,0,1,1,0,0,1,0,0,0
5490,127500,1390,75,7.7,262500,17,0,0,0,0,1,0,1,0,0,0,0,1
5491,153000,1390,85,5.9,368000,13,0,0,0,0,1,1,0,0,1,0,0,0
5492,146000,1390,75,6.4,299000,18,0,0,0,0,1,1,0,0,0,0,0,1
5493,218000,1199,75,3.8,280000,12,0,0,0,0,1,1,0,0,0,1,0,0
5494,91500,1390,85,5.8,445000,13,0,0,0,0,1,0,0,1,1,0,0,0
5495,171000,1199,75,3.4,275000,9,0,0,0,0,1,1,0,0,0,1,0,0
5496,85200,1390,85,5.9,435000,10,0,0,0,0,1,1,0,0,1,0,0,0
5497,170000,1422,90,3.5,500000,7,0,0,0,0,1,0,0,1,0,1,0,0
5498,145000,1598,75,7.1,193500,23,0,0,0,0,1,1,0,0,0,0,0,1
5499,121000,1390,80,6.3,313000,15,0,0,0,0,1,1,0,0,1,0,0,0
5500,237000,1595,100,8.3,170000,25,0,0,0,0,1,0,1,0,0,0,0,1
5501,172000,1390,75,6.4,250000,19,0,0,0,0,1,1,0,0,1,0,0,0
5502,270000,1595,100,7.9,150000,24,0,0,0,0,1,1,0,0,0,0,0,1
5503,245000,1598,75,6.9,205000,24,0,0,0,0,1,1,0,0,0,0,0,1
5504,221000,1422,75,4.5,220000,19,0,0,0,0,1,1,0,0,0,1,0,0
5505,64000,999,95,4.4,435000,6,0,0,0,0,1,1,0,0,1,0,0,0
5506,168000,1390,75,6.6,325000,16,0,0,0,0,1,1,0,0,1,0,0,0
5507,151000,1422,75,3.6,300000,9,0,0,0,0,1,1,0,0,0,1,0,0
5508,158000,1198,70,5.8,263000,12,0,0,0,0,1,1,0,0,0,0,0,1
5509,140500,1598,90,4.3,410000,12,0,0,0,0,1,0,0,1,0,1,0,0
5510,220000,1390,80,6.3,318000,15,0,0,0,0,1,1,0,0,1,0,0,0
5511,98500,1197,90,4.7,492000,8,0,0,0,0,1,0,0,1,1,0,0,0
5512,205000,1422,75,4.5,199900,19,0,0,0,0,1,1,0,0,0,1,0,0
5513,65000,1198,70,5.5,390000,10,0,0,0,0,1,1,0,0,1,0,0,0
5514,231000,1390,100,6.7,170000,23,0,0,0,0,1,1,0,0,0,0,0,1
5515,350000,1598,75,7.1,150000,23,0,0,0,0,1,1,0,0,0,0,0,1
5516,190000,1199,75,3.4,340000,11,0,0,0,0,1,1,0,0,0,1,0,0
5517,142500,1199,75,3.8,330000,9,0,0,0,0,1,1,0,0,0,1,0,0
5518,340000,1422,75,4.5,167000,22,0,0,0,0,1,1,0,0,0,1,0,0
5519,302000,1390,100,6.7,188500,23,0,0,0,0,1,1,0,0,0,0,0,1
5520,67000,999,95,4.6,655000,5,0,0,0,0,1,0,0,1,1,0,0,0
5521,170000,1199,75,3.8,254000,10,0,0,0,0,1,1,0,0,0,1,0,0
5522,200000,1598,90,4.2,325000,12,0,0,0,0,1,1,0,0,0,1,0,0
5523,212000,1598,90,4.3,394500,10,0,0,0,0,1,0,0,1,0,1,0,0
5524,4300,999,95,5.0,795000,1,0,0,0,0,1,0,0,1,1,0,0,0
5525,136000,1390,75,6.4,270000,20,0,0,0,0,1,1,0,0,1,0,0,0
5526,178000,1199,75,3.8,309000,9,0,0,0,0,1,1,0,0,0,1,0,0
5527,166500,1595,100,8.5,216500,24,0,0,0,0,1,0,1,0,0,0,0,1
5528,160000,1422,90,3.4,370000,9,0,0,0,0,1,1,0,0,0,1,0,0
5529,75000,1390,85,5.9,384000,10,0,0,0,0,1,1,0,0,1,0,0,0
5530,283000,1199,75,3.8,285000,11,0,0,0,0,1,1,0,0,0,1,0,0
5531,240000,1595,100,7.9,160000,24,0,0,0,0,1,1,0,0,0,0,0,1
5532,166000,1390,80,6.3,299000,14,0,0,0,0,1,1,0,0,0,0,0,1
5533,170000,1390,80,6.3,290000,17,0,0,0,0,1,1,0,0,0,0,0,1
5534,60600,1390,85,5.9,410500,10,0,0,0,0,1,1,0,0,1,0,0,0
5535,151000,1390,75,6.4,253500,18,0,0,0,0,1,1,0,0,1,0,0,0
5536,203000,1422,90,3.4,330000,8,0,0,0,0,1,1,0,0,0,1,0,0
5537,130000,1199,75,3.8,339500,10,0,0,0,0,1,1,0,0,0,1,0,0
5538,195859,1390,85,5.9,270000,11,0,0,0,0,1,1,0,0,0,0,0,1
5539,121000,1422,90,3.5,472500,7,0,0,0,0,1,0,0,1,0,1,0,0
5540,139000,1390,85,5.9,340000,10,0,0,0,0,1,1,0,0,1,0,0,0
5541,224000,1598,90,4.2,346000,13,0,0,0,0,1,1,0,0,0,1,0,0
5542,129000,1390,75,6.6,235000,17,0,0,0,0,1,1,0,0,0,0,0,1
5543,16000,999,95,5.0,720000,2,0,0,0,0,1,0,0,1,1,0,0,0
5544,153000,1598,105,4.2,372000,11,0,0,0,0,1,1,0,0,0,1,0,0
5545,270000,1598,75,6.9,155000,23,0,0,0,0,1,1,0,0,1,0,0,0
5546,196000,1390,75,7.5,252500,23,0,0,0,0,1,0,1,0,0,0,0,1
5547,126000,1422,90,3.5,499000,8,0,0,0,0,1,0,0,1,0,1,0,0
5548,92000,1422,90,3.5,420000,7,0,0,0,0,1,0,0,1,0,1,0,0
5549,185000,1598,90,4.2,360000,11,0,0,0,0,1,1,0,0,0,1,0,0
5550,206000,1390,75,6.6,264500,17,0,0,0,0,1,1,0,0,0,0,0,1
5551,180000,1422,90,3.5,482000,7,0,0,0,0,1,0,0,1,0,1,0,0
5552,156300,1199,75,3.8,330000,10,0,0,0,0,1,1,0,0,0,1,0,0
5553,81500,999,95,4.6,680000,5,0,0,0,0,1,0,0,1,1,0,0,0
5554,112000,1422,75,3.6,430000,6,0,0,0,0,1,1,0,0,0,1,0,0
5555,117000,1390,75,6.4,287500,20,0,0,0,0,1,1,0,0,1,0,0,0
5556,118000,999,95,4.6,575000,6,0,0,0,0,1,0,0,1,1,0,0,0
5557,175000,1422,90,3.5,488000,7,0,0,0,0,1,0,0,1,0,1,0,0
5558,243000,1390,75,6.4,237500,19,0,0,0,0,1,1,0,0,0,0,0,1
5559,160000,1422,75,3.6,305000,9,0,0,0,0,1,1,0,0,0,1,0,0
5560,80000,1197,90,4.7,535000,6,0,0,0,0,1,0,0,1,1,0,0,0
5561,112000,1390,80,6.3,350000,14,0,0,0,0,1,1,0,0,1,0,0,0
5562,170000,1598,90,4.2,380000,11,0,0,0,0,1,1,0,0,0,1,0,0
5563,168200,1390,180,5.8,405000,12,0,0,0,0,1,0,0,1,1,0,0,0
5564,89000,1390,85,5.9,435000,9,0,0,0,0,1,1,0,0,0,0,0,1
5565,82000,1422,90,3.5,570000,7,0,0,0,0,1,0,0,1,0,1,0,0
5566,375000,1422,75,4.5,149000,22,0,0,0,0,1,1,0,0,0,1,0,0
5567,105600,1390,80,6.3,295000,17,0,0,0,0,1,1,0,0,0,0,0,1
5568,50000,1422,75,3.6,415000,7,0,0,0,0,1,1,0,0,0,1,0,0
5569,104000,999,75,5.1,355000,8,0,0,0,0,1,1,0,0,1,0,0,0
5570,200000,1390,75,6.4,220000,19,0,0,0,0,1,1,0,0,0,0,0,1
5571,290000,1595,100,7.4,129000,28,0,0,0,0,1,1,0,0,0,0,0,1
5572,135000,1199,75,3.4,387000,11,0,0,0,0,1,1,0,0,0,1,0,0
5573,175000,1598,90,4.3,475900,10,0,0,0,0,1,0,0,1,0,1,0,0
5574,159000,1390,75,7.7,290000,17,0,0,0,0,1,0,1,0,0,0,0,1
5575,215000,1199,75,3.4,238000,11,0,0,0,0,1,1,0,0,0,1,0,0
5576,310000,1598,75,6.9,160000,26,0,0,0,0,1,1,0,0,0,0,0,1
5577,281900,1598,75,6.9,155000,26,0,0,0,0,1,1,0,0,0,0,0,1
5578,101000,1422,90,3.4,485000,9,0,0,0,0,1,1,0,0,0,1,0,0
5579,226000,1598,75,7.1,155000,25,0,0,0,0,1,1,0,0,0,0,0,1
5580,138600,1390,85,5.8,438500,12,0,0,0,0,1,0,0,1,1,0,0,0
5581,228000,1422,75,4.5,205000,18,0,0,0,0,1,1,0,0,0,1,0,0
5582,143500,1390,85,5.8,405500,11,0,0,0,0,1,0,0,1,0,0,0,1
5583,57000,1390,85,5.8,445000,12,0,0,0,0,1,0,0,1,1,0,0,0
5584,155000,1422,90,3.5,385000,7,0,0,0,0,1,0,0,1,0,1,0,0
5585,205000,1390,100,6.7,214000,23,0,0,0,0,1,1,0,0,0,0,0,1
5586,75000,999,95,4.6,655000,3,0,0,0,0,1,0,0,1,1,0,0,0
5587,253000,1390,75,7.4,263000,19,0,0,0,0,1,0,1,0,0,0,0,1
5588,247000,1595,100,7.4,155500,26,0,0,0,0,1,1,0,0,0,0,0,1
5589,194000,1199,75,3.8,310000,11,0,0,0,0,1,1,0,0,0,1,0,0
5590,244058,1598,75,6.9,125500,26,0,0,0,0,1,1,0,0,0,0,0,1
5591,182000,1390,80,6.3,262500,17,0,0,0,0,1,1,0,0,0,0,0,1
5592,88000,999,75,5.1,395000,8,0,0,0,0,1,1,0,0,1,0,0,0
5593,302000,1598,90,4.2,257500,12,0,0,0,0,1,1,0,0,0,1,0,0
5594,310000,1390,100,6.7,212000,22,0,0,0,0,1,1,0,0,0,0,0,1
5595,207000,1422,90,3.4,425000,8,0,0,0,0,1,1,0,0,0,1,0,0
5596,162000,1390,75,7.4,317000,19,0,0,0,0,1,0,1,0,0,0,0,1
5597,139000,1199,75,3.8,297000,9,0,0,0,0,1,1,0,0,0,1,0,0
5598,265000,1390,80,6.3,247000,14,0,0,0,0,1,1,0,0,0,0,0,1
5599,200000,1199,75,3.8,300000,11,0,0,0,0,1,1,0,0,0,1,0,0
5600,340000,1422,80,4.6,217500,17,0,0,0,0,1,1,0,0,0,1,0,0
5601,118000,1598,90,4.2,445500,10,0,0,0,0,1,1,0,0,0,1,0,0
5602,73000,1390,85,5.9,400000,13,0,0,0,0,1,1,0,0,1,0,0,0
5603,254000,1598,75,6.9,163000,26,0,0,0,0,1,1,0,0,0,0,0,1
5604,87000,1390,85,5.9,400000,13,0,0,0,0,1,1,0,0,1,0,0,0
5605,236000,1598,105,4.2,335000,10,0,0,0,0,1,1,0,0,0,1,0,0
5606,275000,1595,100,7.4,161500,25,0,0,0,0,1,1,0,0,0,0,0,1
5607,205000,1199,75,3.8,293000,11,0,0,0,0,1,1,0,0,0,1,0,0
5608,167000,1199,75,3.8,360000,11,0,0,0,0,1,1,0,0,0,1,0,0
5609,118250,1390,75,7.7,327500,17,0,0,0,0,1,0,1,0,0,0,0,1
5610,108000,1598,90,4.3,425000,10,0,0,0,0,1,0,0,1,0,1,0,0
5611,62000,1422,75,3.6,375000,8,0,0,0,0,1,1,0,0,0,1,0,0
5612,300000,1390,75,6.4,196500,19,0,0,0,0,1,1,0,0,0,0,0,1
5613,325000,1598,75,7.1,120000,25,0,0,0,0,1,1,0,0,0,0,0,1
5614,226000,1199,75,3.8,305000,10,0,0,0,0,1,1,0,0,0,1,0,0
5615,80000,1390,80,6.3,350000,17,0,0,0,0,1,1,0,0,1,0,0,0
5616,300000,1595,100,7.4,150000,24,0,0,0,0,1,1,0,0,0,0,0,1
5617,150000,1199,75,3.8,320000,11,0,0,0,0,1,1,0,0,0,1,0,0
5618,81000,1197,90,4.7,405000,9,0,0,0,0,1,1,0,0,1,0,0,0
5619,79000,999,95,4.4,545000,6,0,0,0,0,1,1,0,0,1,0,0,0
5620,18000,999,95,4.6,675000,3,0,0,0,0,1,0,0,1,1,0,0,0
5621,214000,1422,80,4.6,248500,17,0,0,0,0,1,1,0,0,0,1,0,0
5622,266000,1390,80,6.3,240000,17,0,0,0,0,1,1,0,0,0,0,0,1
5623,129000,1197,90,4.7,495000,7,0,0,0,0,1,0,0,1,1,0,0,0
5624,304000,1390,80,6.3,246000,15,0,0,0,0,1,1,0,0,0,0,0,1
5625,157500,1199,75,3.8,292000,11,0,0,0,0,1,1,0,0,0,1,0,0
5626,229000,1422,75,4.5,220000,18,0,0,0,0,1,1,0,0,0,1,0,0
5627,165000,1422,75,3.6,405000,7,0,0,0,0,1,1,0,0,0,1,0,0
5628,288500,1598,105,4.2,280000,13,0,0,0,0,1,1,0,0,0,1,0,0
5629,223500,1598,105,4.2,297000,11,0,0,0,0,1,1,0,0,0,1,0,0
5630,114750,1199,75,3.8,335000,11,0,0,0,0,1,1,0,0,0,1,0,0
5631,232000,1390,85,5.9,345000,13,0,0,0,0,1,1,0,0,1,0,0,0
5632,248000,1199,75,3.8,338000,11,0,0,0,0,1,1,0,0,0,1,0,0
5633,229000,1199,75,3.8,282000,10,0,0,0,0,1,1,0,0,0,1,0,0
5634,227000,1598,90,4.2,355000,12,0,0,0,0,1,1,0,0,0,1,0,0
5635,21300,999,95,4.6,725000,2,0,0,0,0,1,0,0,1,1,0,0,0
5636,159000,1422,90,3.5,459000,7,0,0,0,0,1,0,0,1,0,1,0,0
5637,131000,1198,70,5.5,376500,10,0,0,0,0,1,1,0,0,1,0,0,0
5638,160000,1595,100,7.4,165000,25,0,0,0,0,1,1,0,0,0,0,0,1
5639,192300,1390,80,6.3,290000,17,0,0,0,0,1,1,0,0,1,0,0,0
5640,147000,1199,75,3.8,320000,10,0,0,0,0,1,1,0,0,0,1,0,0
5641,118100,1598,75,8.6,200000,25,0,0,0,0,1,0,1,0,0,0,0,1
5642,265000,1598,75,6.9,165000,25,0,0,0,0,1,1,0,0,0,0,0,1
5643,201000,1598,75,6.9,148000,28,0,0,0,0,1,1,0,0,0,0,0,1
5644,73500,1598,90,4.3,455000,10,0,0,0,0,1,0,0,1,0,1,0,0
5645,148000,1422,90,3.4,425000,7,0,0,0,0,1,1,0,0,0,1,0,0
5646,142000,1595,100,7.9,240000,22,0,0,0,0,1,1,0,0,0,0,0,1
5647,235000,1390,100,6.7,185750,23,0,0,0,0,1,1,0,0,1,0,0,0
5648,90500,999,75,5.1,410000,8,0,0,0,0,1,1,0,0,1,0,0,0
5649,128000,1199,75,3.8,345000,10,0,0,0,0,1,1,0,0,0,1,0,0
5650,145000,1422,90,3.5,449750,7,0,0,0,0,1,0,0,1,0,1,0,0
5651,204000,1595,100,7.9,220000,22,0,0,0,0,1,1,0,0,1,0,0,0
5652,223000,1390,75,6.2,198250,23,0,0,0,0,1,1,0,0,1,0,0,0
5653,59500,1197,90,4.7,475000,6,0,0,0,0,1,0,0,1,1,0,0,0
5654,216000,1595,100,7.4,165000,25,0,0,0,0,1,1,0,0,1,0,0,0
5655,180000,1390,75,6.4,265000,19,0,0,0,0,1,1,0,0,0,0,0,1
5656,137000,1390,85,5.8,338000,12,0,0,0,0,1,0,0,1,1,0,0,0
5657,142000,1422,90,3.5,485000,7,0,0,0,0,1,0,0,1,0,1,0,0
5658,164000,1199,75,3.8,295000,11,0,0,0,0,1,1,0,0,0,1,0,0
5659,177000,1390,75,6.4,218000,19,0,0,0,0,1,1,0,0,0,0,0,1
5660,330000,1598,75,7.1,148000,25,0,0,0,0,1,1,0,0,0,0,0,1
5661,145000,1598,90,4.2,345000,11,0,0,0,0,1,1,0,0,0,1,0,0
5662,180000,1390,75,6.4,225000,19,0,0,0,0,1,1,0,0,0,0,0,1
5663,17500,999,80,4.8,575000,3,0,0,0,0,1,1,0,0,1,0,0,0
5664,200000,1598,75,7.1,179800,25,0,0,0,0,1,1,0,0,1,0,0,0
5665,6800,999,95,4.6,720000,3,0,0,0,0,1,0,0,1,1,0,0,0
5666,88000,999,95,4.6,345000,3,0,0,0,0,1,0,0,1,0,1,0,0
5667,257000,1390,75,6.4,168000,23,0,0,0,0,1,1,0,0,0,0,0,1
5668,232000,1595,100,7.9,195000,23,0,0,0,0,1,1,0,0,0,0,0,1
5669,85000,1199,75,3.4,410000,11,0,0,0,0,1,1,0,0,0,1,0,0
5670,58000,1390,75,6.4,335000,18,0,0,0,0,1,1,0,0,1,0,0,0
5671,305000,1422,75,4.5,195000,20,0,0,0,0,1,1,0,0,0,1,0,0
5672,174000,1390,75,6.4,253000,18,0,0,0,0,1,1,0,0,0,0,0,1
5673,245000,1598,75,6.9,140000,24,0,0,0,0,1,1,0,0,0,0,0,1
5674,265000,1595,100,7.4,139500,26,0,0,0,0,1,1,0,0,0,0,0,1
5675,293000,1390,100,6.7,174000,23,0,0,0,0,1,1,0,0,0,0,0,1
5676,165000,1598,75,6.9,129500,27,0,0,0,0,1,1,0,0,1,0,0,0
5677,261000,1598,75,8.6,175000,26,0,0,0,0,1,0,1,0,0,0,0,1
5678,246000,1598,75,6.9,120000,28,0,0,0,0,1,1,0,0,0,0,0,1
5679,175000,1390,75,6.6,252000,17,0,0,0,0,1,1,0,0,0,0,0,1
5680,268000,1390,75,6.4,220000,22,0,0,0,0,1,1,0,0,0,0,0,1
5681,271000,1598,75,6.9,145000,24,0,0,0,0,1,1,0,0,1,0,0,0
5682,179000,1390,100,6.9,240000,19,0,0,0,0,1,1,0,0,0,0,0,1
5683,210000,1199,75,3.8,330000,11,0,0,0,0,1,1,0,0,0,1,0,0
5684,76000,1598,95,3.9,722500,5,0,0,0,0,1,0,0,1,0,1,0,0
5685,181500,1199,75,3.8,349500,9,0,0,0,0,1,1,0,0,0,1,0,0
5686,83000,1390,85,5.9,330000,11,0,0,0,0,1,1,0,0,1,0,0,0
5687,205000,1390,80,6.3,335000,14,0,0,0,0,1,1,0,0,1,0,0,0
5688,132000,1422,75,3.6,365000,8,0,0,0,0,1,1,0,0,0,1,0,0
5689,145000,1422,75,3.6,380000,7,0,0,0,0,1,1,0,0,0,1,0,0
5690,79000,1199,75,3.8,400000,10,0,0,0,0,1,1,0,0,0,1,0,0
5691,84000,1390,85,5.8,399500,11,0,0,0,0,1,0,0,1,1,0,0,0
5692,317000,1598,75,6.9,128500,25,0,0,0,0,1,1,0,0,0,0,0,1
5693,326000,1598,75,6.4,168500,25,0,0,0,0,1,1,0,0,0,0,0,1
5694,79000,1422,75,3.6,330000,9,0,0,0,0,1,1,0,0,0,1,0,0
5695,165000,1390,80,6.3,299200,15,0,0,0,0,1,1,0,0,1,0,0,0
5696,148000,1198,70,5.5,292000,11,0,0,0,0,1,1,0,0,1,0,0,0
5697,99000,1422,90,3.5,553500,6,0,0,0,0,1,0,0,1,0,1,0,0
5698,300000,1598,75,6.9,130000,26,0,0,0,0,1,1,0,0,0,0,0,1
5699,275000,1595,100,7.9,154000,24,0,0,0,0,1,1,0,0,1,0,0,0
5700,253000,1595,100,7.9,180000,23,0,0,0,0,1,1,0,0,0,0,0,1
5701,201000,1390,80,6.3,210000,15,0,0,0,0,1,1,0,0,0,0,0,1
5702,81000,1390,85,5.9,365000,10,0,0,0,0,1,1,0,0,1,0,0,0
5703,52000,1595,100,7.4,150000,25,0,0,0,0,1,1,0,0,0,0,0,1
5704,82400,1198,70,5.5,390000,10,0,0,0,0,1,1,0,0,0,0,0,1
5705,310000,1390,100,6.9,187500,20,0,0,0,0,1,1,0,0,1,0,0,0
5706,238000,1422,75,3.6,368000,9,0,0,0,0,1,1,0,0,0,1,0,0
5707,183000,1390,80,6.3,270000,17,0,0,0,0,1,1,0,0,0,0,0,1
5708,16500,999,95,4.6,695000,3,0,0,0,0,1,0,0,1,1,0,0,0
5709,276000,1595,100,7.9,200000,24,0,0,0,0,1,1,0,0,0,0,0,1
5710,93000,1390,85,5.9,382000,11,0,0,0,0,1,1,0,0,0,0,0,1
5711,148000,1199,75,3.8,364999,10,0,0,0,0,1,1,0,0,0,1,0,0
5712,237000,1598,90,4.2,375000,10,0,0,0,0,1,1,0,0,0,1,0,0
5713,318000,1390,85,5.9,287500,12,0,0,0,0,1,1,0,0,0,0,0,1
5714,174000,1390,85,5.9,320000,12,0,0,0,0,1,1,0,0,1,0,0,0
5715,245300,1598,75,6.9,140000,26,0,0,0,0,1,1,0,0,0,0,0,1
5716,300000,1595,100,7.4,165000,25,0,0,0,0,1,1,0,0,0,0,0,1
5717,268000,1390,75,6.2,150000,22,0,0,0,0,1,1,0,0,0,0,0,1
5718,366000,1422,75,4.5,155000,22,0,0,0,0,1,1,0,0,0,1,0,0
5719,197500,1390,80,6.3,293500,15,0,0,0,0,1,1,0,0,0,0,0,1
5720,283000,1595,100,8.3,161500,25,0,0,0,0,1,0,1,0,0,0,0,1
